,paper id,doi,title,year,forum,forum id
2379,conf/hci/ShanLSYG16,10.1007/978-3-319-40093-8_69,A Cross-Cultural Adaptation in Reporting Perinatal Safety Events.,2016,HCI,conf/hci
2380,conf/hci/Srinivasaraghavan16,10.1007/978-3-319-40409-7_15,"Forward Thinking - An Integrated Framework for Formulating Vision, Strategy and Implementation.",2016,HCI,conf/hci
2381,conf/hci/TanahashiTK16,10.1007/978-3-319-40542-1_29,Support System for Improving Speaking Skills in Job Interviews.,2016,HCI,conf/hci
2382,conf/hci/TsaiTH16,10.1007/978-3-319-40238-3_41,Content Analysis of Specialist Interviews During the Design of Cervical Collar Devices for Elderly Patients with Central Cord Syndrome.,2016,HCI,conf/hci
2383,conf/hci/WakitaYN16,10.1007/978-3-319-39513-5_14,Influence of Personal Characteristics on Nonverbal Information for Estimating Communication Smoothness.,2016,HCI,conf/hci
2384,conf/hci/ZhangCYG16,10.1007/978-3-319-39396-4_53,Comparative Study on China-Italy Design Driven Innovation Strategy Furniture Firms.,2016,HCI,conf/hci
2385,conf/hci/BolleWSL15,10.1007/978-3-319-20913-5_3,Lack of Development and Usability Descriptions in Evaluation Reports on Online Health Information Tools for Older Patients.,2015,HCI,conf/hci
2386,conf/hci/ChangH15,10.1007/978-3-319-20907-4_1,A Brand Construction Strategy of Digital Cultural and Creative Empowerment in Local Cultural Industries.,2015,HCI,conf/hci
2387,conf/hci/Chu15,10.1007/978-3-319-20609-7_5,Dual-Coding Strategy for the Chinese Characters Learners - Chinese PCS Editor.,2015,HCI,conf/hci
2388,conf/interspeech/AbulimitiWS20,10.21437/INTERSPEECH.2020-2829,Automatic Speech Recognition for ILSE-Interviews - Longitudinal Conversational Speech Recordings Covering Aging and Cognitive Decline.,2020,INTERSPEECH,conf/interspeech
2389,conf/interspeech/ChouL20,10.21437/INTERSPEECH.2020-1714,Learning to Recognize Per-Rater&apos;s Emotion Perception Using Co-Rater Training Strategy with Soft and Hard Labels.,2020,INTERSPEECH,conf/interspeech
2390,conf/interspeech/FarzanaP20,10.21437/INTERSPEECH.2020-3085,Exploring MMSE Score Prediction Using Verbal and Non-Verbal Cues.,2020,INTERSPEECH,conf/interspeech
2391,conf/interspeech/WangWTLLNS20,10.21437/INTERSPEECH.2020-3040,Learning to Detect Bipolar Disorder and Borderline Personality Disorder with Language and Speech in Non-Clinical Interviews.,2020,INTERSPEECH,conf/interspeech
2392,conf/interspeech/XezonakiPPN20,10.21437/INTERSPEECH.2020-2819,Affective Conditioning on Hierarchical Attention Networks Applied to Depression Detection from Transcribed Clinical Interviews.,2020,INTERSPEECH,conf/interspeech
2393,conf/interspeech/AldenehJPMP19,10.21437/INTERSPEECH.2019-1878,Identifying Mood Episodes Using Dialogue Features from Clinical Interviews.,2019,INTERSPEECH,conf/interspeech
2394,conf/interspeech/AyllonVL19,10.21437/INTERSPEECH.2019-3049,A Strategy for Improved Phone-Level Lyrics-to-Audio Alignment for Speech-to-Singing Synthesis.,2019,INTERSPEECH,conf/interspeech
2395,conf/interspeech/ChenHCXYP19,10.21437/INTERSPEECH.2019-1579,An End-to-End Audio Classification System Based on Raw Waveforms and Mix-Training Strategy.,2019,INTERSPEECH,conf/interspeech
2396,conf/interspeech/KR19,10.21437/INTERSPEECH.2019-2434,Automatic Detection of Breath Using Voice Activity Detection and SVM Classifier with Application on News Reports.,2019,INTERSPEECH,conf/interspeech
2397,conf/interspeech/KafleAH19,10.21437/INTERSPEECH.2019-1898,Fusion Strategy for Prosodic and Lexical Representations of Word Importance.,2019,INTERSPEECH,conf/interspeech
2398,conf/interspeech/KubasovaMB19,10.21437/INTERSPEECH.2019-3062,Analyzing Verbal and Nonverbal Features for Predicting Group Performance.,2019,INTERSPEECH,conf/interspeech
2399,conf/interspeech/Mallol-RagoltaZ19,10.21437/INTERSPEECH.2019-2036,A Hierarchical Attention Network-Based Approach for Depression Detection from Transcribed Clinical Interviews.,2019,INTERSPEECH,conf/interspeech
2400,conf/interspeech/PietrowiczANECB19,10.21437/INTERSPEECH.2019-2987,A New Approach for Automating Analysis of Responses on Verbal Fluency Tests from Subjects At-Risk for Schizophrenia.,2019,INTERSPEECH,conf/interspeech
2401,conf/interspeech/RitchieSGESBBMH19,10.21437/INTERSPEECH.2019-2807,Unified Verbalization for Speech Recognition &amp; Synthesis Across Languages.,2019,INTERSPEECH,conf/interspeech
2402,conf/interspeech/Sharma019,10.21437/INTERSPEECH.2019-1942,A Combination of Model-Based and Feature-Based Strategy for Speech-to-Singing Alignment.,2019,INTERSPEECH,conf/interspeech
2403,conf/interspeech/SoomroKTH19,10.21437/INTERSPEECH.2019-2339,Towards Debugging Deep Neural Networks by Generating Speech Utterances.,2019,INTERSPEECH,conf/interspeech
2404,conf/interspeech/SuWC19,10.21437/INTERSPEECH.2019-1300,Follow-Up Question Generation Using Neural Tensor Network-Based Domain Ontology Population in an Interview Coaching System.,2019,INTERSPEECH,conf/interspeech
2405,conf/interspeech/BouserhalCPCV18,10.21437/INTERSPEECH.2018-2299,Classification of Nonverbal Human Produced Audio Events - A Pilot Study.,2018,INTERSPEECH,conf/interspeech
2406,conf/interspeech/ChakravarthulaB18,10.21437/INTERSPEECH.2018-1562,Modeling Interpersonal Influence of Verbal Behavior in Couples Therapy Dyadic Interactions.,2018,INTERSPEECH,conf/interspeech
2407,conf/interspeech/ChengBRFCHE18,10.21437/INTERSPEECH.2018-2222,Modeling Self-Reported and Observed Affect from Speech.,2018,INTERSPEECH,conf/interspeech
2408,conf/interspeech/HanaiGG18,10.21437/INTERSPEECH.2018-2522,Detecting Depression with Audio/Text Sequence Modeling of Interviews.,2018,INTERSPEECH,conf/interspeech
2409,conf/interspeech/LevitanMH18,10.21437/INTERSPEECH.2018-2443,Acoustic-Prosodic Indicators of Deception and Trust in Interview Dialogues.,2018,INTERSPEECH,conf/interspeech
2410,conf/interspeech/MoriyaUSDYA18,10.21437/INTERSPEECH.2018-1866,Multi-task Learning with Augmentation Strategy for Acoustic-to-word Attention-based Encoder-decoder Speech Recognition.,2018,INTERSPEECH,conf/interspeech
2411,conf/interspeech/RathnerTCSB18,10.21437/INTERSPEECH.2018-2043,State of Mind - Classification through Self-reported Affect and Word Use in Speech.,2018,INTERSPEECH,conf/interspeech
2412,conf/interspeech/SuWHHH18,10.21437/INTERSPEECH.2018-1007,Follow-up Question Generation Using Pattern-based Seq2seq with a Small Corpus for Interview Coaching.,2018,INTERSPEECH,conf/interspeech
2413,conf/interspeech/ArnelaDGE17,,A Semi-Polar Grid Strategy for the Three-Dimensional Finite Element Simulation of Vowel-Vowel Sequences.,2017,INTERSPEECH,conf/interspeech
2414,conf/interspeech/ChenTGL17,,Computing Multimodal Dyadic Behaviors During Spontaneous Diagnosis Interviews Toward Automatic Categorization of Autism Spectrum Disorder.,2017,INTERSPEECH,conf/interspeech
2415,conf/interspeech/LarsenCD17,,Relating Unsupervised Word Segmentation to Reported Vocabulary Acquisition.,2017,INTERSPEECH,conf/interspeech
2416,conf/interspeech/LuqueSSUG17,,The Role of Linguistic and Prosodic Cues on the Prediction of Self-Reported Satisfaction in Contact Centre Phone Calls.,2017,INTERSPEECH,conf/interspeech
2417,conf/interspeech/NasirBBNG17,,Complexity in Speech and its Relation to Emotional Bond in Therapist-Patient Interactions During Suicide Risk Assessment Interviews.,2017,INTERSPEECH,conf/interspeech
2418,conf/interspeech/WirenBO17,,Modelling the Informativeness of Non-Verbal Cues in Parent-Child Interaction.,2017,INTERSPEECH,conf/interspeech
2419,conf/interspeech/0004FMLKYLKL16,10.21437/INTERSPEECH.2016-1453,Automatic Scoring of Monologue Video Interviews Using Multimodal Cues.,2016,INTERSPEECH,conf/interspeech
2420,conf/interspeech/BaillyEJM16,10.21437/INTERSPEECH.2016-22,Quantitative Analysis of Backchannels Uttered by an Interviewer During Neuropsychological Tests.,2016,INTERSPEECH,conf/interspeech
2421,conf/interspeech/GuptaNAGAN16,10.21437/INTERSPEECH.2016-184,Laughter Valence Prediction in Motivational Interviewing Based on Lexical and Acoustic Cues.,2016,INTERSPEECH,conf/interspeech
2422,conf/interspeech/CervoneLPB15,,Towards automatic detection of reported speech in dialogue using prosodic cues.,2015,INTERSPEECH,conf/interspeech
2423,conf/interspeech/GibsonMRAN15,,Predicting therapist empathy in motivational interviews using language features inspired by psycholinguistic norms.,2015,INTERSPEECH,conf/interspeech
2424,conf/interspeech/GuptaCGAN15,,Analysis and modeling of the role of laughter in motivational interviewing based psychotherapy conversations.,2015,INTERSPEECH,conf/interspeech
2425,conf/interspeech/JabeenBB15,,Immediately postverbal questions in urdu.,2015,INTERSPEECH,conf/interspeech
2426,conf/interspeech/PougetHBB15,,HMM training strategy for incremental speech synthesis.,2015,INTERSPEECH,conf/interspeech
2427,conf/interspeech/SergienkoS15,,Verbal intelligence identification based on text classification.,2015,INTERSPEECH,conf/interspeech
2428,conf/interspeech/BrummerS14,,Bayesian calibration for forensic evidence reporting.,2014,INTERSPEECH,conf/interspeech
2429,conf/interspeech/GuptaGAN14,,Predicting client&apos;s inclination towards target behavior change in motivational interviewing and investigating the role of laughter.,2014,INTERSPEECH,conf/interspeech
2430,conf/interspeech/HenriquesTMF14,,Verbal description of LEGO blocks.,2014,INTERSPEECH,conf/interspeech
2431,conf/interspeech/LaiCT14,,An adaptive envelope compression strategy for speech processing in cochlear implants.,2014,INTERSPEECH,conf/interspeech
2432,conf/interspeech/KousidisSS13,,A cross-linguistic study on turn-taking and temporal alignment in verbal interaction.,2013,INTERSPEECH,conf/interspeech
2433,conf/interspeech/KrikkeT13,,Detection of nonverbal vocalizations using Gaussian mixture models - looking for fillers and laughter in conversational speech.,2013,INTERSPEECH,conf/interspeech
2434,conf/interspeech/NouriPSGCMT13,,Prediction of strategy and outcome as negotiation unfolds by using basic verbal and behavioral features.,2013,INTERSPEECH,conf/interspeech
2435,conf/interspeech/ChaspariLN12,,Interplay between verbal response latency and physiology of children with autism during ECA interactions.,2012,INTERSPEECH,conf/interspeech
2436,conf/interspeech/LevowD12,,Contrasting Cues to Verbal and Non-Verbal Backchannels in Multi-lingual Dyadic Rapport.,2012,INTERSPEECH,conf/interspeech
2437,conf/interspeech/VertanenK12,,Spelling as a Complementary Strategy for Speech Recognition.,2012,INTERSPEECH,conf/interspeech
2438,conf/interspeech/Chiang11,,From Interview to News Text - A Study of Taiwan TV Political Interviews in Newspaper Reports.,2011,INTERSPEECH,conf/interspeech
2439,conf/interspeech/GreenbergMBD11,,Report on Performance Results in the NIST 2010 Speaker Recognition Evaluation.,2011,INTERSPEECH,conf/interspeech
2440,conf/interspeech/LiHWX11,,Context-Dependent Duration Modeling with Backoff Strategy and Look-Up Tables for Pronunciation Assessment and Mispronunciation Detection.,2011,INTERSPEECH,conf/interspeech
2441,conf/interspeech/SangLHLB11,,Supervised Sparse Coding Strategy in Cochlear Implants.,2011,INTERSPEECH,conf/interspeech
2442,conf/interspeech/YuM11,,Comparison of Voice Activity Detectors for Interview Speech in NIST Speaker Recognition Evaluation.,2011,INTERSPEECH,conf/interspeech
2443,conf/interspeech/LevowDK10,,Cross-cultural investigation of prosody in verbal feedback in interactional rapport.,2010,INTERSPEECH,conf/interspeech
2444,conf/interspeech/LiuLH10,,A novel feature extraction strategy for multi-stream robust emotion identification.,2010,INTERSPEECH,conf/interspeech
2445,conf/interspeech/YamakawaKTKOO10,,Effects of modelling within- and between-frame temporal variations in power spectra on non-verbal sound recognition.,2010,INTERSPEECH,conf/interspeech
2446,conf/interspeech/YouLL10,,A hybrid modeling strategy for GMM-SVM speaker recognition with adaptive relevance factor.,2010,INTERSPEECH,conf/interspeech
2447,conf/ats/ChaudhuriBC20,10.1109/ATS49688.2020.9301589,NodeRank - Observation-Point Insertion for Fault Localization in Monolithic 3D ICs∗.,2020,ATS,conf/ats
2448,conf/ats/LiuWLBN20,10.1109/ATS49688.2020.9301504,Systematic Hold-time Fault Diagnosis and Failure Debug in Production Chips.,2020,ATS,conf/ats
2449,conf/ats/IwataGTF17,10.1109/ATS.2017.44,Post Silicon Debugging of Electrical Bugs Using Trace Buffers.,2017,ATS,conf/ats
2450,conf/ats/PiplaniFSCH17,10.1109/ATS.2017.43,Test and Debug Strategy for High Speed JESD204B Rx PHY.,2017,ATS,conf/ats
2451,conf/ats/GharehbaghiF16,10.1109/ATS.2016.54,A New Approach for Debugging Logic Circuits without Explicitly Debugging Their Functionality.,2016,ATS,conf/ats
2452,conf/ats/ChengL014,10.1109/ATS.2014.63,An On-Line Timing Error Detection Method for Silicon Debug.,2014,ATS,conf/ats
2453,conf/ats/HanCOK14,10.1109/ATS.2014.26,A Scalable and Parallel Test Access Strategy for NoC-Based Multicore System.,2014,ATS,conf/ats
2454,conf/ats/DehbashiF12,10.1109/ATS.2012.42,Automated Post-Silicon Debugging of Failing Speedpaths.,2012,Asian Test Symposium,conf/ats
2455,conf/ats/JoMF12,10.1109/ATS.2012.55,SAT-Based Automatic Rectification and Debugging of Combinational Circuits with LUT Insertions.,2012,Asian Test Symposium,conf/ats
2456,conf/ats/MahfuzulO12,10.1109/ATS.2012.66,On-Chip Detection of Process Shift and Process Spread for Silicon Debugging and Model-Hardware Correlation.,2012,Asian Test Symposium,conf/ats
2457,conf/ats/Fujita11,10.1109/ATS.2011.51,High Level Verification and Its Use at Pos-Silicon Debugging and Patching.,2011,Asian Test Symposium,conf/ats
2458,conf/ats/KomuravelliMBD11,10.1109/ATS.2011.54,Backward Reasoning with Formal Properties - A Methodology for Bug Isolation on Simulation Traces.,2011,Asian Test Symposium,conf/ats
2459,conf/ats/PrabhuHKLGG11,10.1109/ATS.2011.83,An Efficient 2-Phase Strategy to Achieve High Branch Coverage.,2011,Asian Test Symposium,conf/ats
2460,conf/ats/LiuX10,10.1109/ATS.2010.50,On Signal Tracing for Debugging Speedpath-Related Electrical Errors in Post-Silicon Validation.,2010,Asian Test Symposium,conf/ats
2461,conf/ats/ZhengWYJG10,10.1109/ATS.2010.47,Accelerating Strategy for Functional Test of NoC Communication Fabric.,2010,Asian Test Symposium,conf/ats
2462,conf/ats/LeeNMF09,10.1109/ATS.2009.28,A Post-Silicon Debug Support Using High-Level Design Description.,2009,Asian Test Symposium,conf/ats
2463,conf/ats/PrabhakarH09,10.1109/ATS.2009.20,Using Non-trivial Logic Implications for Trace Buffer-Based Silicon Debug.,2009,Asian Test Symposium,conf/ats
2464,conf/ats/BandoT08,10.1109/ATS.2008.65,Analyses on Trend of Accidents in Financial Information Systems Reported by Newspapers from the Viewpoint of Dependability.,2008,ATS,conf/ats
2465,conf/ats/KhusyariNJANAO08,10.1109/ATS.2008.66,Diagnosis of Voltage Dependent Scan Chain Failure Using VBUMP Scan Debug Method.,2008,ATS,conf/ats
2466,conf/ats/KojimaNMF08,10.1109/ATS.2008.62,An Interactive Verification and Debugging Environment by Concrete/Symbolic Simulations for System-Level Designs.,2008,ATS,conf/ats
2467,conf/ats/LiuX08,10.1109/ATS.2008.83,On Reusing Test Access Mechanisms for Debug Data Transfer in SoC Post-Silicon Validation.,2008,ATS,conf/ats
2468,conf/ats/TsaiGC08,10.1109/ATS.2008.45,A Robust Automated Scan Pattern Mismatch Debugger.,2008,ATS,conf/ats
2469,conf/ats/YiPK08,10.1109/ATS.2008.15,A Design-for-Debug (DfD) for NoC-Based SoC Debugging via NoC.,2008,ATS,conf/ats
2470,conf/ats/XiaoCX05,10.1109/ATS.2005.25,Arithmetic Test Strategy for FFT Processor.,2005,Asian Test Symposium,conf/ats
2471,conf/ats/ChuangLL04,10.1109/ATS.2004.15,A Snapshot Method to Provide Full Visibility for Functional Debugging Using FPGA.,2004,Asian Test Symposium,conf/ats
2472,conf/ats/HuangLS04,10.1109/ATS.2004.33,Considering Fault Dependency and Debugging Time Lag in Reliability Growth Modeling during Software Testing.,2004,Asian Test Symposium,conf/ats
2473,conf/ats/XingWY04,10.1109/ATS.2004.34,Constructing Transparency Paths for IP Cores Using Greedy Searching Strategy.,2004,Asian Test Symposium,conf/ats
2474,conf/ats/LinH03,10.1109/ATS.2003.1250780,Chip-Level Diagnostic Strategy for Full-Scan Designs with Multiple Faults.,2003,Asian Test Symposium,conf/ats
2475,conf/ats/DateHM02,10.1109/ATS.2002.1181728,A SoC Test Strategy Based on a Non-Scan DFT Method.,2002,Asian Test Symposium,conf/ats
2476,conf/ats/GangulyNDSC02,10.1109/ATS.2002.1181721,An Evolutionary Strategy To Design An On-Chip Test Pattern Generator Without Prohibited Pattern Set (PPS).,2002,Asian Test Symposium,conf/ats
2477,conf/ats/FagotGGL98,10.1109/ATS.1998.741650,A Ring Architecture Strategy for BIST Test Pattern Generation.,1998,Asian Test Symposium,conf/ats
2478,conf/ats/NikawaI97,10.1109/ATS.1997.643961,New Capabilities of OBIRCH Method for Fault Localization and Defect Detection.,1997,Asian Test Symposium,conf/ats
2479,conf/ats/HuangJK96,10.1109/ATS.1996.555159,An Efficient PRPG Strategy By Utilizing Essential Faults.,1996,Asian Test Symposium,conf/ats
2480,conf/wcre/AssuncaoCCP0LL21,10.1109/SANER50967.2021.00042,A Multi-Criteria Strategy for Redesigning Legacy Features as Microservices - An Industrial Case Study.,2021,SANER,conf/csmr
2481,conf/wcre/BoL21,10.1109/SANER50967.2021.00083,Bug Question Answering with Pretrained Encoders.,2021,SANER,conf/csmr
2482,conf/wcre/FlorezCTM21,10.1109/SANER50967.2021.00024,Combining Query Reduction and Expansion for Text-Retrieval-Based Bug Localization.,2021,SANER,conf/csmr
2483,conf/wcre/IslamHSHC21,10.1109/SANER50967.2021.00045,EnHMM - On the Use of Ensemble HMMs and Stack Traces to Predict the Reassignment of Bug Report Fields.,2021,SANER,conf/csmr
