,paper id,doi,title,year,forum,forum id,mendeley keywords,publication ids,mendeley id
2108,journals/jss/SaharHB21,10.1016/J.JSS.2020.110852,How are issue reports discussed in Gitter chat rooms?,2021,J. Syst. Softw.,journals/jss,"('Developer discussions', 'Gitter', 'Issue reports')","(('pui', '2008581585'), ('scopus', '2-s2.0-85095914658'), ('pii', 'S0164121220302429'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2020.110852'), ('sgr', '85095914658'))",95e91158-20a4-344b-9d2b-1d6cfe4cf31a
2109,journals/jss/TakahashiSHS21,10.1016/J.JSS.2021.110986,An extensive study on smell-aware bug localization.,2021,J. Syst. Softw.,journals/jss,"('Bug localization', 'Code smell', 'Information retrieval')","(('issn', '01641212'), ('sgr', '85107653377'), ('pii', 'S0164121221000832'), ('arxiv', '2104.10953'), ('doi', '10.1016/j.jss.2021.110986'), ('pui', '2011886852'), ('scopus', '2-s2.0-85107653377'))",f8c7e24a-55d0-3742-832b-37c6e56ed601
2110,journals/jss/YanLW21,10.1016/J.JSS.2020.110861,A Test Restoration Method based on Genetic Algorithm for effective fault localization in multiple-fault programs.,2021,J. Syst. Softw.,journals/jss,"('Evolution algorithm', 'Fault localization', 'Multiple-faults', 'Software debugging', 'Test restoration')","(('sgr', '85096192360'), ('pii', 'S016412122030251X'), ('doi', '10.1016/j.jss.2020.110861'), ('issn', '01641212'), ('pui', '2008561368'), ('scopus', '2-s2.0-85096192360'))",a82eaf1f-3339-331a-8278-78cdcb8b03cd
2111,journals/jss/YeMDM21,10.1016/J.JSS.2020.110825,A comprehensive study of automatic program repair on the QuixBugs benchmark.,2021,J. Syst. Softw.,journals/jss,"('Automatic program repair', 'Bug benchmark', 'Patch correctness assessment')","(('sgr', '85091196139'), ('pii', 'S0164121220302193'), ('doi', '10.1016/j.jss.2020.110825'), ('issn', '01641212'), ('pui', '2007893222'), ('arxiv', '1805.03454'), ('scopus', '2-s2.0-85091196139'))",b04c6e8d-7f77-3eaf-961c-b5cf872b72f9
2112,journals/jss/ZhouRGJ21,10.1016/J.JSS.2020.110884,An empirical study of optimization bugs in GCC and LLVM.,2021,J. Syst. Softw.,journals/jss,"('Bug characteristics', 'Compiler optimization bugs', 'Compiler reliability', 'Compiler testing', 'Empirical study')","(('sgr', '85099207145'), ('pii', 'S0164121220302740'), ('doi', '10.1016/j.jss.2020.110884'), ('issn', '01641212'), ('pui', '2010462403'), ('scopus', '2-s2.0-85099207145'))",a8f7deeb-b165-3a10-b1e1-fafd80fc93ee
2113,journals/jss/DihegoSO20,10.1016/J.JSS.2020.110598,A refinement checking based strategy for component-based systems evolution.,2020,J. Syst. Softw.,journals/jss,"('Behavioural specification', 'CSP', 'Component extensibility', 'Correctness by construction', 'FDR4')","(('issn', '01641212'), ('sgr', '85084650891'), ('pii', 'S0164121220300765'), ('arxiv', '2005.10295'), ('doi', '10.1016/j.jss.2020.110598'), ('pui', '2005888548'), ('scopus', '2-s2.0-85084650891'))",4ef1d2e6-b97b-3036-8b3e-8df1b2a7ea00
2114,journals/jss/FerencGGTG20,10.1016/J.JSS.2020.110691,An automatically created novel bug dataset and its validation in bug prediction.,2020,J. Syst. Softw.,journals/jss,"('Bug dataset', 'Bug prediction', 'Code metrics', 'GitHub', 'Machine learning', 'Static code analysis')","(('issn', '01641212'), ('sgr', '85086642369'), ('pii', 'S0164121220301436'), ('arxiv', '2006.10158'), ('doi', '10.1016/j.jss.2020.110691'), ('pui', '2006790928'), ('scopus', '2-s2.0-85086642369'))",6ae910da-1f02-3970-8972-8777a162757e
2115,journals/jss/LiWL20,10.1016/J.JSS.2020.110661,HMER - A Hybrid Mutation Execution Reduction approach for Mutation-based Fault Localization.,2020,J. Syst. Softw.,journals/jss,"('Cost reduction', 'Mutant sampling', 'Mutation-based Fault Localization', 'Spectrum-based Fault Localization')","(('pui', '2005995709'), ('scopus', '2-s2.0-85085263349'), ('pii', 'S0164121220301230'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2020.110661'), ('sgr', '85085263349'))",28832b59-0454-32e0-abc4-3da3dcdf8d39
2116,journals/jss/MarcilioFBP20,10.1016/J.JSS.2020.110671,SpongeBugs - Automatically generating fix suggestions in response to static code analysis warnings.,2020,J. Syst. Softw.,journals/jss,"('Automatic fix suggestion', 'Static code analysis')","(('pui', '2006115736'), ('scopus', '2-s2.0-85085943235'), ('pii', 'S016412122030128X'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2020.110671'), ('sgr', '85085943235'))",6eb232ea-74a7-38a9-81a8-48bf953a9776
2117,journals/jss/MokademH20,10.1016/J.JSS.2019.110447,A data replication strategy with tenant performance and provider economic profit guarantees in Cloud data centers.,2020,J. Syst. Softw.,journals/jss,"('Cloud systems', 'Cost model', 'Data replication', 'Databases', 'Economic profit', 'Performance')","(('sgr', '85073951997'), ('pii', 'S0164121219302213'), ('doi', '10.1016/j.jss.2019.110447'), ('issn', '01641212'), ('pui', '2003464943'), ('scopus', '2-s2.0-85073951997'))",5405942f-182e-39d2-8158-0bff8b7eaa46
2118,journals/jss/NiLSCTS20,10.1016/J.JSS.2020.110538,Analyzing bug fix for automatic bug cause classification.,2020,J. Syst. Softw.,journals/jss,"('Bug analysis', 'Bug cause classification', 'Fix tree', 'TBCNN')","(('issn', '01641212'), ('sgr', '85078897679'), ('pii', 'S0164121220300200'), ('doi', '10.1016/j.jss.2020.110538'), ('pui', '2004847778'), ('scopus', '2-s2.0-85078897679'))",24bc0820-60d1-3590-8537-ea0ac8b6d1b1
2119,journals/jss/PascarellaPB20,10.1016/J.JSS.2019.110493,On the performance of method-level bug prediction - A negative result.,2020,J. Syst. Softw.,journals/jss,"('Defect prediction', 'Empirical software engineering', 'Mining software repositories')","(('pui', '2004272891'), ('scopus', '2-s2.0-85076861613'), ('pii', 'S0164121219302675'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2019.110493'), ('sgr', '85076861613'))",ce1c57c2-5275-383f-9e41-7888ac45a179
2120,journals/jss/TanXWZXL20,10.1016/J.JSS.2020.110567,Bug severity prediction using question-and-answer pairs from Stack Overflow.,2020,J. Syst. Softw.,journals/jss,"('Bug reports', 'Logistic regression', 'Severity prediction', 'Stack overflow')","(('sgr', '85081122470'), ('pii', 'S0164121220300480'), ('doi', '10.1016/j.jss.2020.110567'), ('issn', '01641212'), ('pui', '2005187178'), ('scopus', '2-s2.0-85081122470'))",55d690ec-117a-3142-9126-0cd966e7d708
2121,journals/jss/WangLCHZX20,10.1016/J.JSS.2020.110667,Examining the effects of developer familiarity on bug fixing.,2020,J. Syst. Softw.,journals/jss,"('Bug fixing', 'Efficiency and effectiveness', 'Familiarity', 'Software maintenance and evolution', 'Software metrics')","(('sgr', '85086628677'), ('pii', 'S0164121220301266'), ('doi', '10.1016/j.jss.2020.110667'), ('issn', '01641212'), ('pui', '2006791163'), ('scopus', '2-s2.0-85086628677'))",0591de6c-b492-369f-902d-97a6a222fd11
2122,journals/jss/WuZCWM20,10.1016/J.JSS.2019.110456,CVE-assisted large-scale security bug report dataset construction method.,2020,J. Syst. Softw.,journals/jss,"('Common vulnerabilities and exposures', 'Dataset construction', 'Security bug report prediction', 'Voting classification')","(('sgr', '85074980613'), ('pii', 'S0164121219302304'), ('doi', '10.1016/j.jss.2019.110456'), ('issn', '01641212'), ('pui', '2003805838'), ('scopus', '2-s2.0-85074980613'))",d19ea2dc-986d-3092-a73c-f807a7cd25df
2123,journals/jss/ZhouLS20,10.1016/J.JSS.2020.110572,Improving software bug-specific named entity recognition with deep neural network.,2020,J. Syst. Softw.,journals/jss,"('LSTM-CRF', 'Named entity recognition', 'Software bug analysis', 'Software bug corpus')","(('pui', '2005421324'), ('scopus', '2-s2.0-85082623231'), ('pii', 'S0164121220300534'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2020.110572'), ('sgr', '85082623231'))",6089b2a8-82d5-3632-a717-1bd4c565b3d2
2124,journals/jss/CatolinoPZF19,10.1016/J.JSS.2019.03.002,"Not all bugs are the same - Understanding, characterizing, and classifying bug types.",2019,J. Syst. Softw.,journals/jss,"('Bug classification', 'Empirical study', 'Taxonomy')","(('sgr', '85063036021'), ('pii', 'S0164121219300536'), ('doi', '10.1016/j.jss.2019.03.002'), ('issn', '01641212'), ('pui', '2001707034'), ('scopus', '2-s2.0-85063036021'))",9ab85b9c-37f2-362b-a5b7-f624a3967b4b
2125,journals/jss/GuoLOM19,10.1016/J.JSS.2018.10.037,Exoneration-based fault localization for SQL predicates.,2019,J. Syst. Softw.,journals/jss,"('Exoneration-based fault localization', 'Fault localization', 'SQL', 'Spectrum-based fault localization', 'WHERE clause')","(('pui', '2001233721'), ('scopus', '2-s2.0-85055738898'), ('pii', 'S0164121218302358'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2018.10.037'), ('sgr', '85055738898'))",6e21dc10-628c-3b2a-9114-a2bcef9a9a22
2126,journals/jss/HanCY19,10.1016/J.JSS.2019.06.100,Reproducing performance bug reports in server applications - The researchers&apos; experiences.,2019,J. Syst. Softw.,journals/jss,"('Bug characteristics study', 'Experience report', 'Performance bug reproduction')","(('sgr', '85069005716'), ('pii', 'S0164121219301438'), ('doi', '10.1016/j.jss.2019.06.100'), ('issn', '01641212'), ('pui', '2002312519'), ('scopus', '2-s2.0-85069005716'))",4830f965-6eb7-3a7b-97a3-681b246a5713
2127,journals/jss/LiuLWL19,10.1016/J.JSS.2019.01.056,A weighted fuzzy classification approach to identify and manipulate coincidental correct test cases for fault localization.,2019,J. Syst. Softw.,journals/jss,"('Coincidental correct test cases', 'Coverage-Based fault localization', 'Fuzzy classification', 'K-Nearest Neighbor', 'Software debugging')","(('issn', '01641212'), ('sgr', '85060565751'), ('pii', 'S0164121219300196'), ('doi', '10.1016/j.jss.2019.01.056'), ('pui', '2001511293'), ('scopus', '2-s2.0-85060565751'))",114b1d68-4cf0-3a56-a0b6-7f5a10475306
2128,journals/jss/MayerJ19,10.1016/J.JSS.2019.110404,JSS special issue program debugging and repair.,2019,J. Syst. Softw.,journals/jss,(),"(('issn', '01641212'), ('sgr', '85071871781'), ('pii', 'S0164121219301785'), ('doi', '10.1016/j.jss.2019.110404'), ('pui', '2002842324'), ('scopus', '2-s2.0-85071871781'))",bcc9ee85-9156-346a-b700-ccddbab09fb4
2129,journals/jss/MondalRRS19,10.1016/J.JSS.2019.110407,An empirical study on bug propagation through code cloning.,2019,J. Syst. Softw.,journals/jss,"('Bug propagation', 'Clone-types', 'Code clones', 'Software maintenance')","(('sgr', '85072265282'), ('pii', 'S0164121219301815'), ('doi', '10.1016/j.jss.2019.110407'), ('issn', '01641212'), ('pui', '2002910122'), ('scopus', '2-s2.0-85072265282'))",9f43a680-3f0c-392a-898d-4dec3fce014e
2130,journals/jss/PetrilloGPFK19,10.1016/J.JSS.2019.04.028,Swarm debugging - The collective intelligence on interactive debugging.,2019,J. Syst. Softw.,journals/jss,"('Debugging', 'Distributed systems', 'Empirical studies', 'Information foraging', 'Software visualization', 'Swarm debugging')","(('issn', '01641212'), ('sgr', '85064200182'), ('pii', 'S0164121219300780'), ('arxiv', '1902.03520'), ('doi', '10.1016/j.jss.2019.04.028'), ('pui', '2001809157'), ('scopus', '2-s2.0-85064200182'))",5f45b193-3003-3e77-b483-2aa3815213b6
2131,journals/jss/TuXCX19,10.1016/J.JSS.2018.10.013,On the analysis of spectrum based fault localization using hitting sets.,2019,J. Syst. Softw.,journals/jss,"('Dynamic slicing', 'Hitting set', 'Risk evaluation formulas', 'Spectrum based fault localization', 'Theoretical analysis')","(('issn', '01641212'), ('sgr', '85054846389'), ('pii', 'S0164121218302231'), ('doi', '10.1016/j.jss.2018.10.013'), ('pui', '2001188782'), ('scopus', '2-s2.0-85054846389'))",036c034b-ab02-3d05-94ef-f7da134d0a48
2132,journals/jss/UmerLS19,10.1016/J.JSS.2019.05.026,Sentiment based approval prediction for enhancement reports.,2019,J. Syst. Softw.,journals/jss,"('Classification', 'Enhancement reports', 'Machine learning algorithms')","(('issn', '01641212'), ('sgr', '85065795226'), ('pii', 'S0164121219301104'), ('doi', '10.1016/j.jss.2019.05.026'), ('pui', '2001987135'), ('scopus', '2-s2.0-85065795226'))",4dc45732-fddd-3b07-b232-f3883a4f88f5
2133,journals/jss/WangMWLH19,10.1016/J.JSS.2019.06.076,LoopFix - an approach to automatic repair of buggy loops.,2019,J. Syst. Softw.,journals/jss,"('Automatic repair', 'Buggy loop', 'Program synthesis', 'Symbolic execution', 'Test suite based')","(('sgr', '85067959590'), ('pii', 'S0164121219301384'), ('doi', '10.1016/j.jss.2019.06.076'), ('issn', '01641212'), ('pui', '2002176869'), ('scopus', '2-s2.0-85067959590'))",d1062508-72e5-3572-a5c4-5c58250113e1
2134,journals/jss/ZhangCCZL19,10.1016/J.JSS.2019.05.030,File-level socio-technical congruence and its relationship with bug proneness in OSS projects.,2019,J. Syst. Softw.,journals/jss,"('Coordination breakdown', 'Developer network', 'Open source software', 'Socio-technical congruence', 'Software quality')","(('pui', '2002074051'), ('scopus', '2-s2.0-85066732591'), ('pii', 'S0164121219301177'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2019.05.030'), ('sgr', '85066732591'))",3bcac339-8e14-3836-ad4a-0c09891e5d09
2135,journals/jss/ZhengFYYW19,10.1016/J.JSS.2019.02.025,Towards understanding bugs in an open source cloud management stack - An empirical study of OpenStack software bugs.,2019,J. Syst. Softw.,journals/jss,"('Bug reports', 'Cloud management stack', 'Empirical study', 'Openstack')","(('issn', '01641212'), ('sgr', '85061825667'), ('pii', 'S0164121219300354'), ('doi', '10.1016/j.jss.2019.02.025'), ('pui', '2001602269'), ('scopus', '2-s2.0-85061825667'))",51cff95b-9e71-3554-b867-daf582b4f553
2136,journals/jss/AkbarinasajiCB18,10.1016/J.JSS.2017.02.021,Predicting bug-fixing time - A replication study using an open source software project.,2018,J. Syst. Softw.,journals/jss,"('Bug fixing time', 'Deferred bugs', 'Effort estimation', 'Replication study', 'Software maintainability')","(('sgr', '85014053590'), ('pii', 'S0164121217300365'), ('doi', '10.1016/j.jss.2017.02.021'), ('issn', '01641212'), ('pui', '614616960'), ('scopus', '2-s2.0-85014053590'))",dce9284d-9f58-3f19-a3ec-ab8731d5ff49
2137,journals/jss/BousseLCWB18,10.1016/J.JSS.2017.11.025,Omniscient debugging for executable DSLs.,2018,J. Syst. Softw.,journals/jss,"('Domain-Specific Languages', 'Executable DSL', 'Execution trace', 'Omniscient debugging', 'Software Language Engineering')","(('pui', '619715747'), ('scopus', '2-s2.0-85037973562'), ('pii', 'S0164121217302765'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2017.11.025'), ('sgr', '85037973562'))",908b1f9b-a9e2-3000-8528-bee900de632d
2138,journals/jss/FeyziP18,10.1016/J.JSS.2017.11.002,FPA-FL - Incorporating static fault-proneness analysis into statistical fault localization.,2018,J. Syst. Softw.,journals/jss,"('Backward dynamic slice', 'Coincidental correctness', 'Elastic-net regression', 'Fault localization', 'Fault-proneness', 'Statistical debugging')","(('sgr', '85033606653'), ('pii', 'S0164121217302583'), ('doi', '10.1016/j.jss.2017.11.002'), ('issn', '01641212'), ('pui', '619190938'), ('scopus', '2-s2.0-85033606653'))",1896300f-1ee7-3f0e-97c5-c8143b7998e6
2139,journals/jss/GarciaSN18,10.1016/J.JSS.2018.03.053,Characterizing and predicting blocking bugs in open source projects.,2018,J. Syst. Softw.,journals/jss,"('Code metrics', 'Post-release defects', 'Process metrics')","(('sgr', '85047060997'), ('pii', 'S0164121218300530'), ('doi', '10.1016/j.jss.2018.03.053'), ('issn', '01641212'), ('pui', '2000766967'), ('scopus', '2-s2.0-85047060997'))",7b14088b-b7b8-3b6d-970b-4a51e5b4e0fb
2140,journals/jss/MondalRS18,10.1016/J.JSS.2018.05.028,Bug-proneness and late propagation tendency of code clones - A Comparative study on different clone types.,2018,J. Syst. Softw.,journals/jss,"('Bug-proneness', 'Clone-types', 'Code clones', 'Late propagation')","(('pui', '2000855864'), ('scopus', '2-s2.0-85048546570'), ('pii', 'S0164121218301079'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2018.05.028'), ('sgr', '85048546570'))",9ae9cded-8d3d-34a2-9be6-7d05dba0c81e
2141,journals/jss/PillW18,10.1016/J.JSS.2018.02.002,Automated generation of (F)LTL oracles for testing and debugging.,2018,J. Syst. Softw.,journals/jss,"('Linear temporal logic', 'SAT', 'Test oracle')","(('sgr', '85042802652'), ('pii', 'S0164121218300281'), ('doi', '10.1016/j.jss.2018.02.002'), ('issn', '01641212'), ('pui', '620954305'), ('scopus', '2-s2.0-85042802652'))",1b4c1758-9bbc-3f29-9d6b-58a67413fbe9
2142,journals/jss/XieST18,10.1016/J.JSS.2018.03.006,Introduction to the special issue on program debugging.,2018,J. Syst. Softw.,journals/jss,(),"(('pui', '2000546592'), ('scopus', '2-s2.0-85043786221'), ('pii', 'S0164121218300463'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2018.03.006'), ('sgr', '85043786221'))",a5ad0863-5f06-3505-8a54-a045830feb1a
2143,journals/jss/ZhangZC18,10.1016/J.JSS.2017.07.027,Exploring the usefulness of unlabelled test cases in software fault localization.,2018,J. Syst. Softw.,journals/jss,"('Oracle problem', 'Software fault localization', 'Software testing', 'Test classification', 'Unlabelled test cases')","(('pui', '617695146'), ('scopus', '2-s2.0-85026832982'), ('pii', 'S0164121217301589'), ('issn', '01641212'), ('doi', '10.1016/j.jss.2017.07.027'), ('sgr', '85026832982'))",84846289-5558-379c-9042-772d10fbb4ec
2144,journals/jss/ZhongM18,10.1016/J.JSS.2018.03.046,Mining repair model for exception-related bug.,2018,J. Syst. Softw.,journals/jss,"('Benchmark', 'Exception-related bugs', 'Repair models')","(('issn', '01641212'), ('sgr', '85044617398'), ('pii', 'S0164121218300505'), ('doi', '10.1016/j.jss.2018.03.046'), ('pui', '2000611562'), ('scopus', '2-s2.0-85044617398'))",6aa04af4-3f44-3800-85fd-e5ed731f5bcf
