,doi,forum,forum id,paper id,title,year,mendeley keywords,publication ids,mendeley id
2576,10.3390/S21092965,Sensors,journals/sensors,journals/sensors/SivananthamLSES21,Adaptive Floor Cleaning Strategy by Human Density Surveillance Mapping with a Reconfigurable Multi-Purpose Service Robot.,2021,"('Adaptive multi-robot cleaning startegy', 'COVID-19', 'Coverage path planning', 'Reconfigurable robotics', 'Safe social distance surveillance')","(('sgr', '85104522929'), ('scopus', '2-s2.0-85104522929'), ('doi', '10.3390/s21092965'), ('issn', '14248220'), ('pii', 's21092965'), ('pui', '2007018511'), ('pmid', '33922638'))",f33289e7-af92-38a7-aa03-0e82f1cec4ab
2577,10.3390/S21072535,Sensors,journals/sensors,journals/sensors/StogglB21,Near Infrared Spectroscopy for Muscle Specific Analysis of Intensity and Fatigue during Cross-Country Skiing Competition - A Case Report.,2021,"('Double poling', 'GNSS', 'GPS', 'Heart rate', 'Muscle oxygenation', 'NIRS', 'Vasaloppet')","(('pii', 's21072535'), ('pui', '2006877438'), ('doi', '10.3390/s21072535'), ('scopus', '2-s2.0-85103491602'), ('pmid', '33916617'), ('sgr', '85103491602'), ('issn', '14248220'))",156a7e1d-b0e5-311b-a090-6694e6d56964
2578,10.3390/S21092930,Sensors,journals/sensors,journals/sensors/TianJC21,A Joint Energy Replenishment and Data Collection Strategy in Heterogeneous Wireless Rechargeable Sensor Networks.,2021,"('Data collection', 'Data overflow', 'Energy replenishment', 'Limited buffer', 'Mobile vehicle', 'Network lifetime', 'UAV', 'Wireless rechargeable sensor network')","(('pii', 's21092930'), ('pui', '2007011530'), ('doi', '10.3390/s21092930'), ('scopus', '2-s2.0-85104529196'), ('pmid', '33922068'), ('sgr', '85104529196'), ('issn', '14248220'))",b1b3e26d-f97f-3f1c-a532-5e2ee305c17e
2579,10.3390/S21041202,Sensors,journals/sensors,journals/sensors/TradaceteSJRMSG21,Turning Base Transceiver Stations into Scalable and Controllable DC Microgrids Based on a Smart Sensing Strategy.,2021,"('Base transceiver stations (BTS)', 'Embedded systems for Internet of Things (IoT)', 'Energy management systems (EMS)', 'Green communications', 'IEC61850 standard', 'Microgrid', 'Monitoring and control systems', 'Photovoltaic distributed generation')","(('pii', 's21041202'), ('issn', '14248220'), ('pui', '2005972011'), ('doi', '10.3390/s21041202'), ('pmid', '33572132'), ('sgr', '85100587101'), ('scopus', '2-s2.0-85100587101'))",81aeca3b-5207-3b50-a961-60a2c40a8aae
2580,10.3390/S21020650,Sensors,journals/sensors,journals/sensors/VuPYCKC21,Combination of Aptamer Amplifier and Antigen-Binding Fragment Probe as a Novel Strategy to Improve Detection Limit of Silicon Nanowire Field-Effect Transistor Immunosensors.,2021,"('Aptamer', 'ELISA', 'Fab', 'Mixed self-assembled monolayer', 'Signal enhancement', 'Silicon nanowire field-effect transistor biosensor')","(('sgr', '85100116595'), ('scopus', '2-s2.0-85100116595'), ('doi', '10.3390/s21020650'), ('issn', '14248220'), ('pui', '2005832451'), ('pii', 's21020650'), ('pmid', '33477777'))",2827cdca-7afa-36f2-a451-932344f84a62
2581,10.3390/S21134479,Sensors,journals/sensors,journals/sensors/WangCDLXZGS21,A Lightweight Localization Strategy for LiDAR-Guided Autonomous Robots with Artificial Landmarks.,2021,,,
2582,10.3390/S21072347,Sensors,journals/sensors,journals/sensors/WangWZZL21,Latency-Optimal Computational Offloading Strategy for Sensitive Tasks in Smart Homes.,2021,"('Back-pressure algorithm', 'Computational offloading', 'Edge cloud computing', 'Lyapunov drift', 'Smart home')","(('pii', 's21072347'), ('pui', '2006826225'), ('doi', '10.3390/s21072347'), ('scopus', '2-s2.0-85103051931'), ('pmid', '33800530'), ('issn', '14248220'), ('sgr', '85103051931'))",9c3f8ce8-c738-3bc2-be67-bab3e16b7e7d
2583,10.3390/S21010218,Sensors,journals/sensors,journals/sensors/WuLYZWM21,Survivability-Enhanced Virtual Network Embedding Strategy in Virtualized Wireless Sensor Networks.,2021,"('Network virtualization', 'Node reliability', 'Resource reservation', 'Survivable virtual network embedding', 'Wireless sensor network')","(('sgr', '85098938417'), ('scopus', '2-s2.0-85098938417'), ('doi', '10.3390/s21010218'), ('issn', '14248220'), ('pui', '2005738673'), ('pii', 's21010218'), ('pmid', '33396380'))",ac5610bc-5ea7-3140-a916-b57a747905b7
2584,10.3390/S21030953,Sensors,journals/sensors,journals/sensors/YinQLC21,Research on Secure Debugging Interaction of Sensor Nodes Based on Visible Light Communication.,2021,"('Debugging', 'Instruction', 'Modulation', 'Sensor nodes', 'Visible light communication')","(('sgr', '85100118034'), ('scopus', '2-s2.0-85100118034'), ('doi', '10.3390/s21030953'), ('issn', '14248220'), ('pui', '2005927884'), ('pii', 's21030953'), ('pmid', '33535421'))",cdbe540c-11a7-302f-8701-e425066f1eda
2585,10.3390/S21124208,Sensors,journals/sensors,journals/sensors/mlC21,Machine Learning Strategy for Soil Nutrients Prediction Using Spectroscopic Method.,2021,"('Machine learning', 'Nutrients prediction', 'Precision farming', 'Soil analysis', 'Soil category', 'Soil spectra')","(('pii', 's21124208'), ('pui', '2007532119'), ('doi', '10.3390/s21124208'), ('scopus', '2-s2.0-85108064023'), ('sgr', '85108064023'), ('issn', '14248220'))",b9b07022-530e-3679-b7ba-03972e723f77
2586,10.3390/S20247191,Sensors,journals/sensors,journals/sensors/AlablaniA20,EDTD-SC - An IoT Sensor Deployment Strategy for Smart Cities.,2020,"('Coverage', 'Delaunay triangulation', 'End-to-end delay', 'Environmental monitoring', 'IoT', 'K-means', 'Network resilience', 'Sensor deployment', 'Smart city', 'WSN')","(('pii', 's20247191'), ('issn', '14248220'), ('pui', '2005660462'), ('doi', '10.3390/s20247191'), ('pmid', '33333935'), ('sgr', '85098111950'), ('scopus', '2-s2.0-85098111950'))",58ae4f20-4d2f-3ac1-8081-d02832f9a728
2587,10.3390/S20113163,Sensors,journals/sensors,journals/sensors/ArnfinnsdottirC20,Impact of Silanization Parameters and Antibody Immobilization Strategy on Binding Capacity of Photonic Ring Resonators.,2020,"('AFM', 'APTES', 'Biosensors', 'Characterization', 'Ring resonator')","(('pii', 's20113163'), ('issn', '14248220'), ('pui', '2004495197'), ('doi', '10.3390/s20113163'), ('pmid', '32498466'), ('sgr', '85086008653'), ('scopus', '2-s2.0-85086008653'))",cebce959-f9b1-3fbd-8b6f-80e0233a3910
2588,10.3390/S20133654,Sensors,journals/sensors,journals/sensors/BaekJN20,The Application of Sector-Scanning Sonar - Strategy for Efficient and Precise Sector-Scanning Using Freedom of Underwater Walking Robot in Shallow Water.,2020,"('CR200', 'CRABSTER', 'ROV', 'Reverberation', 'Sector scanning sonar', 'Underwater walking robot')","(('pii', 's20133654'), ('pui', '2004632003'), ('doi', '10.3390/s20133654'), ('scopus', '2-s2.0-85087106248'), ('pmid', '32610644'), ('issn', '14248220'), ('sgr', '85087106248'))",a800a61a-4951-3acd-bb15-bdcfc1bc236a
2589,10.3390/S20154305,Sensors,journals/sensors,journals/sensors/BlowerTSMLCWH20,Gaussia Luciferase as a Reporter for Quorum Sensing in Staphylococcus aureus.,2020,"('Agr', 'Gaussia luciferase', 'Quorum sensing', 'Staphylococcus aureus')","(('pii', 's20154305'), ('issn', '14248220'), ('pui', '2004831425'), ('doi', '10.3390/s20154305'), ('pmid', '32752273'), ('sgr', '85088918025'), ('scopus', '2-s2.0-85088918025'))",72723bd2-907b-3f57-8883-44032a82c9ec
2590,10.3390/S20113138,Sensors,journals/sensors,journals/sensors/BranyikovaLKTSR20,"Estimation of Hg(II) in Soil Samples by Bioluminescent Bacterial Bioreporter E. coli ARL1, and the Effect of Humic Acids and Metal Ions on the Biosensor Performance.",2020,"('Bioluminescent bioreporter', 'Escherichia coli ARL1', 'Mercury detection', 'Pollution bioavailability', 'Whole-cell biosensor')","(('pii', 's20113138'), ('issn', '14248220'), ('pui', '2004495248'), ('doi', '10.3390/s20113138'), ('pmid', '32498220'), ('sgr', '85085915813'), ('scopus', '2-s2.0-85085915813'))",cf4c7e18-dcc3-3497-b5f7-216e656d9e55
2591,10.3390/S20041183,Sensors,journals/sensors,journals/sensors/BullettiMPMMOC20,An Improved Strategy for Detection and Localization of Nodules in Liver Tissues by a 16 MHz Needle Ultrasonic Probe Mounted on a Robotic Platform.,2020,"('Agar phantom', 'Cancer nodules', 'Correlation index', 'Detection', 'Liver tissue', 'Localization', 'Ultrasonic probe', 'Ultrasound signal processing')","(('sgr', '85079864450'), ('scopus', '2-s2.0-85079864450'), ('doi', '10.3390/s20041183'), ('issn', '14248220'), ('pii', 's20041183'), ('pui', '2003822943'), ('pmid', '32098102'))",fda9615e-8c3a-355f-a433-4d9e6dbc3651
2592,10.3390/S20154348,Sensors,journals/sensors,journals/sensors/CajamarcaHR20,Enabling Older Adults&apos; Health Self-Management through Self-Report and Visualization - A Systematic Literature Review.,2020,"('Health', 'MHealth', 'Mobile', 'Monitoring', 'Older', 'Self-report', 'Sensor', 'Visualization', 'Wearable')","(('sgr', '85089170148'), ('scopus', '2-s2.0-85089170148'), ('doi', '10.3390/s20154348'), ('issn', '14248220'), ('pii', 's20154348'), ('pui', '2004854703'), ('pmid', '32759801'))",4ed8770d-c06d-3be0-aafb-861175c1bdf8
2593,10.3390/S20144003,Sensors,journals/sensors,journals/sensors/ChenZZLCWHH20,A Real Time QRS Detection Algorithm Based on ET and PD Controlled Threshold Strategy.,2020,"('Electrocardiogram (ECG)', 'Exponential transform (ET)', 'PD-control', 'QRS detection', 'Real-time')","(('pii', 's20144003'), ('pui', '2004724849'), ('doi', '10.3390/s20144003'), ('scopus', '2-s2.0-85088224487'), ('pmid', '32708473'), ('sgr', '85088224487'), ('issn', '14248220'))",d35b3922-2f2e-3032-b34e-da922bc9a8c2
2594,10.3390/S20195505,Sensors,journals/sensors,journals/sensors/DingLZZLZ20,A Task-Learning Strategy for Robotic Assembly Tasks from Human Demonstrations.,2020,"('Dynamic movement primitives', 'Human–robot skills transfer', 'Movement segmentation', 'Robotic assembly', 'Visuo-spatial skill learning')","(('sgr', '85091717504'), ('scopus', '2-s2.0-85091717504'), ('doi', '10.3390/s20195505'), ('issn', '14248220'), ('pui', '2005134796'), ('pii', 's20195505'), ('pmid', '32992888'))",a99c768b-176d-30c4-b1ef-098b87fbf1ef
2595,10.3390/S20226577,Sensors,journals/sensors,journals/sensors/DongAXGZYSG20,Novel Time-Resolved Fluorescence Immunochromatography Paper-Based Sensor with Signal Amplification Strategy for Detection of Deoxynivalenol.,2020,"('Deoxynivalenol', 'Field detection method', 'Paper-based sensor', 'Secondary antibody labeling', 'Time-resolved fluorescence immunochromatography')","(('sgr', '85096566610'), ('scopus', '2-s2.0-85096566610'), ('doi', '10.3390/s20226577'), ('issn', '14248220'), ('pui', '2005466153'), ('pii', 's20226577'), ('pmid', '33217912'))",e6a7da0d-1490-3063-b98e-fe22a4900dc2
2596,10.3390/S20102820,Sensors,journals/sensors,journals/sensors/DuanWXL20,Innovation Strategy Selection Facilitates High-Performance Flexible Piezoelectric Sensors.,2020,"('Chemical doping', 'Material selection', 'Microstructure', 'Molecular ferroelectric materials', 'Nanocomposite materials', 'PVDF', 'Piezoelectric sensor', 'Piezotronics effect')","(('pii', 's20102820'), ('pui', '2004398085'), ('doi', '10.3390/s20102820'), ('scopus', '2-s2.0-85084963156'), ('pmid', '32429255'), ('sgr', '85084963156'), ('issn', '14248220'))",5cf2d042-ddf9-32cc-afa9-8f44e37458e6
2597,10.3390/S20216125,Sensors,journals/sensors,journals/sensors/FangHWLW20,An Efficient Resource Allocation Strategy for Edge-Computing Based Environmental Monitoring System.,2020,"('Edge computing', 'Environmental monitoring', 'Resource allocation', 'Task scheduling')","(('sgr', '85094927599'), ('scopus', '2-s2.0-85094927599'), ('doi', '10.3390/s20216125'), ('issn', '14248220'), ('pii', 's20216125'), ('pui', '2005372563'), ('pmid', '33126457'))",42ed1905-1d7b-3bd7-82ef-b2f7eda8d56d
2598,10.3390/S20082268,Sensors,journals/sensors,journals/sensors/GoslinskaWMHASC20,Wireless Motion Sensors - Useful in Assessing the Effectiveness of Physiotherapeutic Methods Used in Patients with Knee Osteoarthritis - Preliminary Report.,2020,"('Knee joint', 'Mobile applications', 'Osteoarthritis', 'Proprioception', 'Wireless sensors')","(('sgr', '85083725666'), ('scopus', '2-s2.0-85083725666'), ('doi', '10.3390/s20082268'), ('issn', '14248220'), ('pii', 's20082268'), ('pui', '2004196322'), ('pmid', '32316331'))",866a05cd-ceeb-3081-addb-577ef7ba69d3
2599,10.3390/S20226519,Sensors,journals/sensors,journals/sensors/HanLL20,Deep Q-Network-Based Cooperative Transmission Joint Strategy Optimization Algorithm for Energy Harvesting-Powered Underwater Acoustic Sensor Networks.,2020,"('Cooperative transmission', 'Energy harvesting', 'Joint relay selection and power allocation', 'Reinforcement learning', 'Underwater acoustic sensor networks')","(('pii', 's20226519'), ('issn', '14248220'), ('pui', '2005447659'), ('doi', '10.3390/s20226519'), ('pmid', '33202673'), ('sgr', '85096038267'), ('scopus', '2-s2.0-85096038267'))",b79b30ca-d734-3f96-8c47-fa2ebf3bc74f
2600,10.3390/S20061774,Sensors,journals/sensors,journals/sensors/HeOYCGZ20,A Novel Intelligent Fault Diagnosis Method for Rolling Bearing Based on Integrated Weight Strategy Features Learning.,2020,"('Bearing fault diagnosis', 'Deep learning', 'Stacked auto-encoder', 'Weighting strategy')","(('pii', 's20061774'), ('issn', '14248220'), ('pui', '2004068316'), ('doi', '10.3390/s20061774'), ('pmid', '32210113'), ('sgr', '85082380093'), ('scopus', '2-s2.0-85082380093'))",3cbbf807-649c-3ae0-a5d3-3d148af98ed4
2601,10.3390/S20215980,Sensors,journals/sensors,journals/sensors/HouserHPTBBM20,A Novel NIR-FRET Biosensor for Reporting PS/γ-Secretase Activity in Live Cells.,2020,"('FRET biosensor', 'Mirfp670 and 720', 'Near-infrared (NIR)', 'Presenilin (PS)/λ-secretase')","(('sgr', '85094124821'), ('scopus', '2-s2.0-85094124821'), ('doi', '10.3390/s20215980'), ('issn', '14248220'), ('pui', '2005285275'), ('pii', 's20215980'), ('pmid', '33105735'))",7d208196-4d79-3235-bdc8-9f587af8e803
2602,10.3390/S20174769,Sensors,journals/sensors,journals/sensors/HuoZWL20,A Novel Simulated Annealing Based Strategy for Balanced UAV Task Assignment and Path Planning.,2020,"('Heuristic algorithm', 'Path planning', 'Simulated annealing', 'Unmanned aerial vehicle')","(('pii', 's20174769'), ('issn', '14248220'), ('pui', '2004959973'), ('doi', '10.3390/s20174769'), ('pmid', '32846950'), ('sgr', '85089817940'), ('scopus', '2-s2.0-85089817940'))",04e45db6-dd87-347c-bf75-b0216ec9519d
2603,10.3390/S20247048,Sensors,journals/sensors,journals/sensors/KamalKIY20,Device-to-Device Aided Cooperative Relaying Scheme Exploiting Spatial Modulation - An Interference Free Strategy.,2020,"('Bit error rate', 'Device-to-device communication', 'Interference free communications', 'Spatial modulation', 'Spectral efficiency')","(('pii', 's20247048'), ('issn', '14248220'), ('pui', '2005584910'), ('doi', '10.3390/s20247048'), ('pmid', '33317023'), ('sgr', '85097557757'), ('scopus', '2-s2.0-85097557757'))",367d3ac8-0e65-3144-ba25-ce21fdbdf965
2604,10.3390/S20236739,Sensors,journals/sensors,journals/sensors/KangZWZ20,PD-Impedance Combined Control Strategy for Capture Operations Using a 3-DOF Space Manipulator with a Compliant End-Effector.,2020,"('Compliant control', 'Contact dynamics', 'Impedance control', 'On-orbit servicing', 'Space manipulator')","(('pii', 's20236739'), ('issn', '14248220'), ('pui', '2005492862'), ('doi', '10.3390/s20236739'), ('pmid', '33255700'), ('sgr', '85096519238'), ('scopus', '2-s2.0-85096519238'))",9cf65804-4d2c-34a0-8643-6b7981184c9a
2605,10.3390/S20133663,Sensors,journals/sensors,journals/sensors/KaroljVMS20,An Integrated Strategy for Autonomous Exploration of Spatial Processes in Unknown Environments.,2020,"('Autonomous robots', 'Exploration', 'Gaussian process', 'Information gathering', 'Mapping', 'Mobile robots')","(('pii', 's20133663'), ('pui', '2004642236'), ('doi', '10.3390/s20133663'), ('scopus', '2-s2.0-85087170615'), ('pmid', '32629898'), ('issn', '14248220'), ('sgr', '85087170615'))",430d5a26-8c8a-3fe5-b8a3-a90d91d46d54
2606,10.3390/S20051413,Sensors,journals/sensors,journals/sensors/KimKL20,A Distributed Cooperative Localization Strategy in Vehicular-to-Vehicular Networks.,2020,"('Autonomous vehicle localization', 'Message-passing algorithm', 'Mm-wave connection', 'Vehicle-to-vehicle network')","(('pii', 's20051413'), ('pui', '2003941738'), ('doi', '10.3390/s20051413'), ('scopus', '2-s2.0-85081037530'), ('pmid', '32143499'), ('sgr', '85081037530'), ('issn', '14248220'))",977cee82-4f61-337a-9f99-f2e6de2041bd
2607,10.3390/S20174921,Sensors,journals/sensors,journals/sensors/KrasuskiCBW20,New Strategy for Improving the Accuracy of Aircraft Positioning Based on GPS SPP Solution.,2020,"('Accuracy', 'GPS', 'RMS error', 'SPP method', 'Weighted mean method')","(('sgr', '85090208328'), ('scopus', '2-s2.0-85090208328'), ('doi', '10.3390/s20174921'), ('issn', '14248220'), ('pui', '2005017749'), ('pii', 's20174921'), ('pmid', '32878144'))",fb300a46-7255-3b7e-a05f-5336880a1666
2608,10.3390/S20092668,Sensors,journals/sensors,journals/sensors/LeVKHRB20,Multiple Electric Energy Consumption Forecasting Using a Cluster-Based Strategy for Transfer Learning in Smart Building.,2020,"('Intelligent energy management system', 'Long short-term memory networks', 'Multiple electric energy consumption forecasting', 'The cluster-based strategy for transfer learning', 'Transfer learning')","(('pii', 's20092668'), ('pui', '2004324685'), ('doi', '10.3390/s20092668'), ('scopus', '2-s2.0-85084253242'), ('pmid', '32392858'), ('issn', '14248220'), ('sgr', '85084253242'))",2378556d-752a-36f1-b386-b645055f5786
2609,10.3390/S20071891,Sensors,journals/sensors,journals/sensors/LeeCLHCL20,A Novel Smart Assistance System for Blood Vessel Approaching - A Technical Report Based on Oximetry.,2020,"('Absorption spectra', 'Anesthesia', 'Catheter placement', 'Hemoglobin concentration', 'Optical density change', 'Tissue components')","(('pii', 's20071891'), ('pui', '2004118463'), ('doi', '10.3390/s20071891'), ('scopus', '2-s2.0-85082792259'), ('pmid', '32235314'), ('sgr', '85082792259'), ('issn', '14248220'))",46c9cd2e-0bcb-3bd3-9569-4543e250a0ba
2610,10.3390/S20216357,Sensors,journals/sensors,journals/sensors/LiGW20,A Novel BN Learning Algorithm Based on Block Learning Strategy.,2020,"('Bayesian networks', 'Block learning', 'High-dimensional and sparse data', 'Structure learning')","(('sgr', '85096029449'), ('scopus', '2-s2.0-85096029449'), ('doi', '10.3390/s20216357'), ('issn', '14248220'), ('pui', '2005420358'), ('pii', 's20216357'), ('pmid', '33171803'))",aaf88f33-e98b-31a4-bfcb-93e67405688c
2611,10.3390/S20236950,Sensors,journals/sensors,journals/sensors/LiangLL20,A Belief Network Reasoning Framework for Fault Localization in Communication Networks.,2020,"('Belief networks', 'Communication networks', 'Fault inference', 'Fault localization', 'Message propagation')","(('sgr', '85097335989'), ('scopus', '2-s2.0-85097335989'), ('doi', '10.3390/s20236950'), ('issn', '14248220'), ('pii', 's20236950'), ('pui', '2005570504'), ('pmid', '33291361'))",c773900b-6c6f-36ca-b744-e4d78f5313e5
